nombre,id,lat,lon
Bar baco,ChIJg6AzYoYpQg0RwtMpje9V7eA,40.42006099999999,-3.6687159
Restaurante La culona,ChIJm14S2kcpQg0RSC5yUjZyClY,40.42409320000001,-3.6662074
Bar Sanchez,ChIJ7dai2E8vQg0RIrhy71vzlNM,40.42466,-3.6538391
Barrio Pizza,ChIJ__9jk7IoQg0RuVtkBiSyjCk,40.4254761,-3.6639281
…..,ChIJ4bDwcIgvQg0RrJKEL65fNN4,40.4255223,-3.6554118
Burguer & Pizza,ChIJcQ0xmusvQg0R_A3SqEexyzY,40.4244436,-3.6532981
Rodilla,ChIJweCRgaApQg0RBYBX42-UFnY,40.418065,-3.669065999999999
La Fornia,ChIJK_e6bkUvQg0REFM78f-lZpY,40.4250744,-3.6539868
Restaurante Lar Piñeiro,ChIJU52pjLIoQg0Rl4KSpOj0kT4,40.4254378,-3.664516299999999
Madhattan - Restaurante de comida americana en Madrid,ChIJl-X8nVEpQg0RJxhs4QEqbds,40.42439,-3.666351
Taberna Las Queridas,ChIJdewVgIApQg0Rj6vOeHEB51A,40.4245168,-3.6663245
Bar El Santa,ChIJvdz1aIspQg0RD6cg_TAJqVQ,40.4308402,-3.736019
Bar Sobrepeña,ChIJDX_dXhcoQg0RJTWdo0eNjww,40.428215,-3.733165
BAR-CAFETERIA ASADOR DE POLLOS,ChIJDSDY8y0pQg0RlSGDBCsN_4s,40.42725350000001,-3.7332999
OSA,ChIJb8yyUbMpQg0RLtHW6aW7vR0,40.428843,-3.7328183
Taberna Bar La Feli,ChIJo592ErApQg0RcKMZdmi882E,40.42712219999999,-3.7328052
Restaurante El Trasgu,ChIJDQgUvCIoQg0RltRWRvjWwdc,40.4331106,-3.7344176
Oscar Patanegra & Cia,ChIJC8J92xYoQg0RZuNw40Qx5mA,40.4282373,-3.7302536
Río Azul,ChIJBaDuM2UpQg0RGJsTFEfjAT0,40.42829010000001,-3.7302351
Arrocería Restaurante La Casa de Valencia,ChIJW438JmsoQg0RVQFVdDbAUj0,40.4298823,-3.722355699999999
Restaurante El Lagar,ChIJT5FVlmsoQg0RK_jd6VLQkQ8,40.4287193,-3.7199644
IL CRATERE DEL GUSTO,ChIJIUc7yGsoQg0RjkuKA4JuLEc,40.4295874,-3.718976599999999
La Perla de Rosales,ChIJHT5GKxUoQg0R5PqOKNc6mGI,40.4305439,-3.7236045
El Parque,ChIJnUUzsWooQg0R1TzDcJOe8tE,40.4316566,-3.7228037
Casa Paco,ChIJ7evaU2ooQg0RUI-zKbWR5EY,40.43042479999999,-3.720293299999999
Marius 1956,ChIJqfpDE2woQg0RbqKN0cV275A,40.42688070000001,-3.7193638
La Garnacha,ChIJ6wpv9msoQg0RHrw6WBBR4II,40.4277322,-3.7190216
Punto Básico,ChIJXdLaz2soQg0R4KdjYIs0iPM,40.4295667,-3.7187583
Viena Capellanes,ChIJRzd6fmkoQg0RbTHvsvtbXvs,40.4299326,-3.717975099999999
Kndelaria | Bar cafeteria,ChIJb3AmSLcpQg0RjmvxFGVD8fk,40.42588789999999,-3.7270672
Asador Candelaria,ChIJPfWf2REpQg0Rzm7vSEce7Ik,40.42581029999999,-3.727227799999999
y Lucientes,ChIJf_Jh6igpQg0RgLjUUlpudcs,40.42566009999999,-3.7267223
La Florida - Café Bistró,ChIJe-sxRgApQg0R8OZl76tB1nU,40.4313636,-3.723656600000001
El Piornal y Mesón Caribe,ChIJtebW_24pQg0RsHCbSFLJm4w,40.42451999999999,-3.7254
Burmet Moncloa,ChIJoyea1cQpQg0RnXmgUcPvGx4,40.4320892,-3.7233393
Food4U,ChIJERXwetApQg0R2pdO4s2RQc8,40.43165809999999,-3.722805899999999
Restaurante O'Rosal,ChIJcbmt5GooQg0ROmJhy41V4dk,40.4315206,-3.7227032
Restaurante Bravissimo - Italian Restaurant,ChIJm3JJX_opQg0RX7sg7xZzKSE,40.4294419,-3.7218702
Restaurante Hispano-Italiano Ferraz 100,ChIJJcK3wWooQg0RRmBVUqq5L5k,40.43122049999999,-3.7220139
La Cestina Güela,ChIJ72g--VQpQg0RTaG3i2Ev2VQ,40.429816,-3.7211126
Trattoria Vecchia Milano,ChIJn_xJ0GsoQg0R9qVgpRoL_lE,40.4297068,-3.7186696
Bistro Urquijo,ChIJv1g3CGsoQg0RaPH69b-Z1zs,40.42937000000001,-3.7207455
MEANA GREEN MAURA Y ASOCIADOS . .,ChIJx1bcdhEpQg0R28qvirW3yLE,40.4297308,-3.7205991
Tapamundi,ChIJn87a4m8pQg0R6AbMa-uBNdM,40.4309311,-3.7206401
Cratera,ChIJtyzAzWsoQg0RreC-24lvD-k,40.4299787,-3.7188009
Ferraz 39,ChIJL1jdgH0pQg0Rs0NmDLJMBT8,40.4285861,-3.7199756
Gastrobar Rosales 36,ChIJ0XJqh2soQg0R5Ir_yp9KUXM,40.42764260000001,-3.7201224
Restaurante Orzan,ChIJSera_wgpQg0R2-BLwVwqE3o,40.4234087,-3.7234519
Aderezo 37,ChIJSfsOu2soQg0R8w9rtlCGeHg,40.42930700000001,-3.719897
Restaurante Baraka´s,ChIJexzzoKgpQg0RjOl0eFXviME,40.4286178,-3.7198677
Magariños cafe ferraz,ChIJD9IBxsIpQg0RsNhR0M_3N6w,40.4285601,-3.719865199999999
Cevicheria Mi Peru,ChIJq21vezkpQg0RZhZ9bxe2jHQ,40.4291286,-3.719837999999999
Frida Kahlo Gastro Galeria,ChIJdy-iw_EpQg0R1FLA7dmYVWc,40.4273895,-3.7199205
"Los Reyunos. Pastelerías, Panaderías, Cafeterías - Sucursal Urquijo",ChIJQ6Uhd2QpQg0R9KPFD6N6uPE,40.42943619999999,-3.7193582
Rosales 30,ChIJsbWHcWwoQg0RuEh1Lmp65_0,40.4271954,-3.7196091
Vive México La Taquería del Barrio,ChIJz0maWwApQg0R59xnaaTVJAw,40.42981330000001,-3.7193106
Restaurante Più Di Prima,ChIJd1tYbq0pQg0RvNTDEuIQ2Jo,40.4271629,-3.719587100000001
LE PETIT PARIS SA,ChIJZao3VpYpQg0RUFCdZLn5hUI,40.4317636,-3.7198158
Kausa Madrid 3,ChIJGx1z5X0pQg0RwkhRq27AS9Y,40.42299730000001,-3.7229443
Café 31 Panadería y Cafetería- Bakery & Food,ChIJIeD8O7wpQg0REO3v3GYSV_s,40.42798949999999,-3.7192718
Restaurante Casa Mono,ChIJVWUra2koQg0RibasFlk1R24,40.42921399999999,-3.7166635
El Pimiento Verde - Quintana,ChIJqcqA3GgoQg0R69QLZG1bW-g,40.4286407,-3.7152005
Restaurante Manolo 1934,ChIJ1aUJ_mkoQg0RqNUVl66qk1c,40.4326352,-3.717991
El Tendido,ChIJ2RH4I2goQg0RX9LKJpvcYdU,40.432355,-3.71442
Leonardo Hotel Madrid City Center,ChIJU9-luLYpQg0RP5Y1d4iC10c,40.4302141,-3.7085214
Restaurante Potiño III,ChIJiRd9KWQoQg0RaBHT_ophfyM,40.4278507,-3.7100339
Restaurante Compostela,ChIJJ7xpiWgoQg0RM9gDwVr0CYw,40.4300217,-3.7140172
Restaurante El Tera,ChIJfUO_HGooQg0Rg0aa7WkB15A,40.43205199999999,-3.718384999999999
Restaurante Aladino,ChIJR8ezkGUoQg0RLDuOQWgo0EM,40.4259679,-3.7120277
Ristorante Casa Marco,ChIJqVZ7tWkoQg0R7SHH_Jfgf7c,40.43151109999999,-3.7154639
Restaurante Alcobilla,ChIJp1FirkIoQg0RVILixZzye84,40.4333849,-3.7134212
Hamburguesería Don Oso,ChIJ1118vUMoQg0R4If-ChIffG4,40.4366356,-3.716328799999999
La Montaña Restaurante.,ChIJgQ6sRGgoQg0RQVXpTtE6BRI,40.4321682,-3.7089467
Cafetería HD,ChIJUaihLUMoQg0RLjGyf0KGeT0,40.4360712,-3.7132937
La Taberna de Moncloa,ChIJM4hS4EIoQg0RpSXQ1Y5mlSg,40.4352744,-3.714438200000001
Restaurante Airiños do Miño,ChIJayU_92QoQg0RQypw0GV8c4s,40.4251488,-3.709734
Tierra Burrito Bar,ChIJr4-a0lwoQg0Rv6WgkSLc6Qw,40.4360116,-3.7129396
Bar Jimmy comida filipina,ChIJBV0352koQg0RO1riq2WIomM,40.432464,-3.7169253
Restaurante Los Ángeles,ChIJlYQHlWcoQg0RVySaKp-dBi0,40.43186709999999,-3.7115683
Bar Cervecería Las Bravas,ChIJuYvFcEIoQg0RTpxLuEtbfO0,40.433181,-3.716221200000001
Asiatico Ksam,ChIJjXyWkmkoQg0Rw3TDsk-hpjY,40.4313471,-3.7174116
Origen Taberna Madrid,ChIJoelIwm4oQg0RRxIFaOwkRg8,40.4264818,-3.7163468
Hotel Princesa Plaza Madrid,ChIJ823J_GgoQg0Rkv9S2bQ1MyU,40.4295985,-3.7148732
Restaurante Dimibang,ChIJ4cRsyWkoQg0RFWgf4LPeDX4,40.4317623,-3.7159788
Toma Jamón Tabernas Españolas,ChIJhdZWiW4oQg0Rxm_C3x30fhg,40.4254493,-3.7171203
La Portuguesa Taberna,ChIJo08DwW4oQg0RrBcPwnoC0EY,40.4262957,-3.715094800000001
Kebab Antalia,ChIJfXG2Gm8oQg0RxXstrRYhNWA,40.4258883,-3.7150056
Goiko,ChIJ1Zu9TG8oQg0RGg8A1C2dUWM,40.42771809999999,-3.7139499
Sagaretxe,ChIJh7t9I_UoQg0RxM02O8Ayz20,40.434241,-3.701002
La Fragua de Sebín,ChIJccvtGWIoQg0RBBusXw0w4lI,40.4275263,-3.703811299999999
Restaurante Horno de Juan,ChIJO6AcolwoQg0Rgn297bVzh-4,40.4377009,-3.7117829
La Musa Malasaña,ChIJR88WkmEoQg0R3qpujpTXJZU,40.42881359999999,-3.7043854
El Pedrusco de Aldealcorvo,ChIJeeD2PosoQg0RjgT5KysBW_I,40.4339751,-3.700078
La Nueva,ChIJN6Rv1l8oQg0RjcCAjyP2Tkc,40.43321569999999,-3.7052765
El Imperio,ChIJ4eQvqV0oQg0R0Q24dKFZ2AE,40.435087,-3.710430000000001
Restaurante La Despensa,ChIJLZ9jZIooQg0RqiFtjEOvGxE,40.4299647,-3.7015449
La Panza es Primero,ChIJtVL8XPYoQg0RPIwYTVjb3u8,40.4261652,-3.7019071
Restaurante Etíope Nuria,ChIJOdKZ_GEoQg0RhFa5I07N5ZY,40.4287223,-3.7031191
Cervecería L'Europe,ChIJKVFWYIooQg0RzFFatqASQXY,40.4305504,-3.7018977
Telepizza Quevedo - Comida a domicilio,ChIJTW9QlV8oQg0RQF566ZdwseI,40.43448799999999,-3.704140999999999
Restaurante La Playa,ChIJ4ez2NF4oQg0RK6hNYcRkPPo,40.4335176,-3.705484499999999
Creperie Ma Bretagne,ChIJNX4gM4goQg0RcY9sdwCrnJA,40.42555239999999,-3.7021227
NAGOYA - Restaurante japonés en Madrid,ChIJT0Pa_YooQg0RaMdUr_rw1t4,40.43114569999999,-3.700510299999999
Restaurante El Cocinillas,ChIJlXWHRIgoQg0RfQ8rfV_A-yk,40.4246557,-3.701226400000001
Carmencita Brunch,ChIJOyvtj2MoQg0RywVspXwBays,40.4261315,-3.7079092
Taberna Griega Restaurante,ChIJke3682IoQg0ReuQDOuznJPU,40.4250738,-3.7044646
Casa Mundi,ChIJ2e1pjV4oQg0RHJdk3_p4EMI,40.436221,-3.707027899999999
Restaurante Jota,ChIJmeNYxWEoQg0R0NjcOl67GjU,40.43005,-3.703560000000001
Circo de las Tapas,ChIJydfuR30oQg0Ra7iePtWsMVY,40.4223635,-3.7041732
La Fondue de Tell,ChIJSUmsGGIoQg0R2NutXyNU5MY,40.4277494,-3.7041007
La Rochela,ChIJd6Q4m2EoQg0RvFlGqq2wILU,40.43365529999999,-3.7025217
Hanakura,ChIJR6ra1IooQg0RHmU-vHlEi_I,40.4332403,-3.7004709
Tacos Chapultepec,ChIJQeCmZ4ooQg0R_FGADG-VVbw,40.4301431,-3.7017557
Restaurante Ribeira do Miño,ChIJ5clP9YgoQg0RPPKjDCT2wbo,40.4244711,-3.700399599999999
Restaurante CRUCINA,ChIJpwLg1WMoQg0R3aMBXW8LOa8,40.4279908,-3.705496399999999
Taste Me - Restaurante Chamberí con terraza - Carne a la brasa,ChIJN555SIsoQg0RyEmcZ8oIwRY,40.43337409999999,-3.6983286
Rosewood Villa Magna,ChIJv2lEjJMoQg0RK7Lwq40XKPs,40.4299515,-3.688152499999999
Las Tortillas de Gabino,ChIJtxP3tvIoQg0R8vW7cUOKZ_I,40.4338707,-3.6938244
Brunch by Café Oliver,ChIJD-o5aYUoQg0RG2siIZpdUvk,40.4305827,-3.694306799999999
La Favorita Madrid,ChIJC4BGk4koQg0RV1rinGt4hMw,40.4306435,-3.698202599999999
Restaurante Alcuzcuz de Alhuzema,ChIJ5Xo-kIgoQg0RYezdhSARgI8,40.4238917,-3.6996675
Tony Roma's,ChIJNy4mNoYoQg0RAulY3ZLXYQI,40.42181689999999,-3.6999138
Restaurante La Parra Madrid,ChIJwTMJbJIoQg0RJGHKIRKyqiw,40.4300738,-3.6917471
Pizzaiolo,ChIJ6WGruogoQg0Rgea718_wEpU,40.4237385,-3.698508100000001
Casa Hortensia Restaurante & Sidrería,ChIJRbmdYogoQg0RKkHUCdQayzo,40.4238775,-3.700383399999999
Domino's Pizza,ChIJ369-7I4oQg0RQffKSJg3ZJA,40.42684999999999,-3.69615
Soy,ChIJVziuDPMoQg0RnnHnpaz5rmE,40.4356141,-3.697028099999999
La Buganvilla de Almagro,ChIJjVq3240oQg0RgI4jKQuxB_I,40.4287522,-3.694320199999999
ORIO Fuencarral,ChIJ0x3Mj-YuQg0RU4So0jCQNEk,40.42374299999999,-3.700745999999999
Hotel Único Madrid,ChIJtYDFnpYoQg0RxCiQnrXRZcc,40.428537,-3.6863313
Miyama,ChIJP3Jf-uwoQg0Rh5coctpDKto,40.435713,-3.689798799999998
Lateral Velázquez,ChIJg1aH35UoQg0RX-Q3kDp8YQQ,40.4285694,-3.6840918
Fortuny Home Club,ChIJO3f42OwoQg0RxN82sK5Qokc,40.43445529999999,-3.689987899999999
Restaurante O'Caldiño,ChIJb4j1fpYoQg0RvPcji5FJUWc,40.42856439999999,-3.6848595
Starbucks,ChIJG2o4jJUoQg0Rc_4jr2ZP8gE,40.4305288,-3.6829181
FUKU Japanese Restaurant,ChIJEWwvfpQoQg0R000wGs5dBBY,40.43111939999999,-3.6874406
Restaurante Maldonado 14,ChIJfQw9y-ooQg0R1-_tmNr9QUI,40.43382680000001,-3.6841461
Taberna Puerto Lagasca,ChIJHdnMq5UoQg0RwLxb_sl_r5o,40.4311397,-3.6848427
La Trainera,ChIJqaU3X5YoQg0RvdLEMXAx0j4,40.4271752,-3.6850039
Restaurante La Penela Velazquez,ChIJHW6eS5UoQg0RVcHwruoZniI,40.433389,-3.683229
Cazorla,ChIJ40q0ib8oQg0R0yNmkTCDn0k,40.43391889999999,-3.680861300000001
Mercado de la Paz,ChIJ7fF3jpYoQg0RcfOxYBExJrY,40.4273724,-3.6857317
Cervecería José Luis (Serrano),ChIJyf8AmOsoQg0RZ3q6VDq7TAo,40.4369999,-3.6865438
Pastelería Mallorca | Velazquez,ChIJ32mt4JUoQg0RGndoFC5i7DU,40.429063,-3.684011
Donde Michel,ChIJz9nPqO0oQg0Rc5S7oiterRk,40.4364197,-3.6907747
La Vaquería Montañesa,ChIJZbi1BpIoQg0RZzyyLypITU8,40.4287478,-3.6927767
Le Pain Quotidien,ChIJ190QQpUoQg0RI2rcMVrTf-I,40.4325716,-3.683321299999999
Restaurante José Luis,ChIJyf8AmOsoQg0RjOZHNFyeDTY,40.4362622,-3.6877699
Hevia,ChIJLVdZCusoQg0RtNzTxtqVx4c,40.4361308,-3.6861663
De María,ChIJFeC5144oQg0RuHOpTUJ3aXg,40.425832,-3.697362
Tse Yang,ChIJkf-WopMoQg0R6e0DyIVfqpk,40.4295757,-3.688319099999999
Restaurante Milos - La Parrilla Griega,ChIJpR8EhbcoQg0RG-j_jBFhI0U,40.4321534,-3.671916
VP Madroño,ChIJ-cFBQccoQg0RjqspaeIpH2I,40.43513129999999,-3.6765655
Taberna Degusta,ChIJ4ZpF0cYoQg0RnDWkJ6D-XVM,40.4368662,-3.6771567
Restaurante La Cuchara,ChIJTSqPirgoQg0RhI2LrCz9tqg,40.4329204,-3.674826000000001
Taberna del Puerto,ChIJ5RhpUMcoQg0RyLgRVluymLM,40.4344825,-3.6770095
Tandoori Station,ChIJk4LeObcoQg0R0b9ZqN9Iq-k,40.4298444,-3.670925
Marisquería El Cantábrico,ChIJrcFBKbkoQg0R7CrRD2295aE,40.4313305,-3.677143199999999
Casa Carola,ChIJQ0FD074oQg0Rgc5_7z17bmU,40.4311671,-3.677610999999999
El Pescador,ChIJE8uD5LkoQg0Rv8HNhwPkPOM,40.4299488,-3.6729128
Restaurante Surtopía,ChIJQ738PMAoQg0RVNMnuemJKMg,40.4353641,-3.6818554
Restaurante Cañadio Madrid,ChIJC0brYbgoQg0RLcpVrA6llaU,40.4332272,-3.6747976
Cazorla,ChIJ01j1W7coQg0RW31s0s0qgCY,40.4300672,-3.6720578
Domino's Pizza,ChIJIwaGN7goQg0RQa6_781nUAw,40.43215999999999,-3.67358
St. James Juan Bravo,ChIJNytIwL8oQg0RlhrJQBmQcgU,40.4324838,-3.6815734
Asador de Aranda Diego de León | Asador de carne en Madrid,ChIJpzmi5-ooQg0Re1HNYe1kh2g,40.4351779,-3.6845281
Restaurante Gallego As Pedriñas Novas,ChIJ0xDmyL4oQg0RFkXxgiVweF4,40.429716,-3.674745
Restaurante Japonés Inari,ChIJ8wQupL4oQg0RnQbsc2t4F4c,40.4292544,-3.678382399999999
EL ALMIREZ,ChIJJfXxSkspQg0R1M4PGpJDzsY,40.43413299999999,-3.685098
La Casa de La Cerveza,ChIJf6XfMLgoQg0RGH7EGJCOciY,40.43218299999999,-3.673294000000001
El Barril de Alcántara,ChIJ4avwGLooQg0Rc6oND7hFFU8,40.42888379999999,-3.6736819
Restaurante Los Montes de Galicia,ChIJkxzJ5skoQg0RDcLhWHmhX-s,40.4346777,-3.668364
Los Timbales,ChIJ5wI1Y7QoQg0RU0Da822H30o,40.430115,-3.665160799999999
El Rincón de Jaén II,ChIJkROXUrEoQg0RGXKMIAl2Obc,40.42916059999999,-3.667967
Bulevar 54,ChIJw0sMWrgoQg0RunCVFxHHXCo,40.4322531,-3.6746059
Restaurante Sagar (the authentic indian kitchen),ChIJQ0Mr38coQg0RNjAjucCFyeg,40.43578670000001,-3.6723637
Ginos,ChIJ6byclrQoQg0Rvn-bI52gAVQ,40.4303364,-3.6637855
VIPS,ChIJ6byclrQoQg0RMQej9dkML8I,40.4303364,-3.6637855
Restaurante Fresno,ChIJieSQuckoQg0RG6yhbjg4s48,40.43607249999999,-3.6691828
100 Montaditos,ChIJrxLoz7soQg0RLlsrpsloqtA,40.4283762,-3.675602
Banibanoo,ChIJwz1ezLAoQg0RLBZS6_MkDJU,40.4289657,-3.6707078
Rodilla,ChIJq6ruILEoQg0Rvgtwy1bpVzM,40.428233,-3.669804
Hamburguesa Nostra,ChIJY7stOLcoQg0RClIhbsGm_1g,40.429876,-3.671037
Lizarran,ChIJ6X_MG7EoQg0RrbHW-MYVflg,40.4276243,-3.6694195
Pintxos y Zuritos,ChIJF034ELEoQg0Rg5ctI24944Y,40.4274834,-3.669203
Burger King,ChIJqx7_abEoQg0RTK2_8sZNPLg,40.4282412,-3.667582
La Cotorra de Pepita,ChIJS_zHErEoQg0RwZ9rkbEeORQ,40.42744820000001,-3.668780599999999
Restaurante Haches,ChIJNYdQWLcoQg0RS2QafqrLADA,40.4299189,-3.6722956
Carnicería-Jamonería Alcalá,ChIJb8s_9LAoQg0RF-W-7RLm5uU,40.42683379999999,-3.6709719
Tu Pizza con Orbit,ChIJwbu1iLYoQg0R4_YFEvSXeEQ,40.4316208,-3.668075700000001
Minelli 1960,ChIJ__8Lg7AoQg0RkyBFTPKSgBQ,40.4270651,-3.6722456
Kprichos Argentinos,ChIJG4Czb7soQg0Re0dghROgXSI,40.42690739999999,-3.672206
Terra Celta,ChIJe1p5grEoQg0RC6s-msm03yw,40.4265772,-3.6674609
Donde Ricky,ChIJ96rxuLEoQg0R7wKtVbkmwp4,40.4255204,-3.669106999999999
Tang Chao,ChIJ62-8s7MoQg0R-V-O0R7yk60,40.4270015,-3.6657661
La cocina de Hermosilla,ChIJBeYAk7EoQg0RWCzUmoYlPiY,40.4256001,-3.668153
Show Sushi,ChIJcaIVj7QoQg0RrJ0SlgblgDY,40.42956470000001,-3.6647401
Tuk Tuk Asian Street Food Goya,ChIJ4c8phLooQg0R4qqtWrvU9kM,40.42624269999999,-3.6729128
Restaurante Montero Cazorla Alcala 261,ChIJZ3SH1EsvQg0RSmcT9ApGPi0,40.4320779,-3.657528899999999
Restaurante El Montero de Cazorla Ventas,ChIJJ0wtHkkvQg0R1GLxXLzbVa8,40.4316926,-3.6548019
Betelu,ChIJ40MCBUgvQg0RLms5TONCg_M,40.43435710000001,-3.6527588
Domino's Pizza,ChIJ8duTYUgvQg0RIat4aIONezM,40.43228,-3.653209999999999
La hacienda de ventas,ChIJ7a8upEsvQg0RD5UKCRppTjc,40.43116289999999,-3.659143
Foster's Hollywood,ChIJge_NyEsvQg0R0f0WTCgO7XQ,40.43161599999999,-3.658238999999999
La Tushpa Restaurante Peruano,ChIJl-ZmFUkvQg0RolssOSTcrF8,40.430935,-3.6559594
Pizzería Carlos,ChIJiZEKfEkvQg0RJHMc4KXmj1M,40.43176599999999,-3.656941000000001
Shukran City Ventas,ChIJr_btk7QoQg0RrpvyBlaB3n8,40.4302948,-3.663741899999999
Perla del Pacífico,ChIJ3UCqekkvQg0R3hOI2knpun8,40.4315534,-3.6565215
La Rodaja Madrid,ChIJhY3znLQoQg0RCkmjBMaSaX4,40.4296067,-3.6640837
Comedores Infantiles Yegros,ChIJM5VC4k4vQg0Rv25jhnM_QTQ,40.427966,-3.654809299999999
Sertina Volateria Las ventas,ChIJjaMr-EkvQg0RuqtJcRAWTqk,40.4331908,-3.6570165
Hot Hut Grill,ChIJw4uAi0gvQg0R0l0rdOpdfY0,40.43197479999999,-3.6533136
Pollos Gourmet Quintana Ciudad Lineal,ChIJH3MqjkgvQg0RH3U7G_76Fvk,40.4316466,-3.652991499999999
JAMONALIA - DONOSTIARRA,ChIJ4zFnB0ovQg0RTyNyDA4j6oU,40.4346536,-3.657720900000001
Bar El Barril,ChIJuYCNjjUvQg0R0f511Gzlugw,40.4351899,-3.658893199999999
Tienda,ChIJ-ftJpUEvQg0Rkv8o1vsCgQU,40.43008289999999,-3.6514977
Carrito Charrúa,ChIJgy0_f0gvQg0RSiv-gmwW9wE,40.4326818,-3.6523962
Mi Tasca,ChIJ9fSKh7UoQg0RJyHjLZUoMvU,40.43443719999999,-3.6654716
Pollos a la Brasa,ChIJVQp5eEgvQg0RcdWbXN-uIT8,40.4329804,-3.6524574
Bar Restaurante Real Asiático,ChIJO21Fd0gvQg0R3xpaRyIWC-Q,40.4329804,-3.6524574
SIERRA HOUSE BAR,ChIJK3bgecooQg0RjUUMbDnq9IQ,40.4346687,-3.665485999999999
Bar Alonso,ChIJIVRLIUgvQg0RitSYfC3lK1M,40.43446079999999,-3.653720299999999
A'Conchiña,ChIJ4cavRUYvQg0Rv7gM-RbG9H4,40.4316179,-3.650584899999999
La Cañada,ChIJHXj4ukkvQg0RxVpFo6f_BHg,40.4332087,-3.6555109
Tosty,ChIJU9tK90YvQg0Rc4l-a6bBtpQ,40.4317004,-3.649452399999999
Telepizza Virgen de la Alegria - Comida a domicilio,ChIJgw6kdEkvQg0R3LLT82o9i00,40.4323904,-3.658869999999999
Bar Restaurante Diez,ChIJw4VBHEgvQg0RNAuq28gb3nQ,40.43463790000001,-3.6530096
Restaurante en las Ventas Puerta Grande Madrid,ChIJ7dKRYrMoQg0RpaVNcx4Khgc,40.429329,-3.664228999999999
Cervecería Thomas,ChIJ5xTPw7MoQg0RDJUGywDY438,40.4278554,-3.6665277
Restaurante árabe Tetería Yeasmina Bagdad,ChIJO7vnFTYvQg0RDJD8EEr7x6g,40.4356521,-3.656121999999999
Restaurante Rumano La Bunica,ChIJv9RWE0QvQg0R6mBH974i4nI,40.4286485,-3.6480467
Palacio Imperial,ChIJG4n0rEsvQg0RUqVZJR3x-Iw,40.4318509,-3.6594509
La Raquette,ChIJ6-lh3m-HQQ0RM0hZRGPJwQo,40.4413846,-3.7454702
Terraza Club de Campo,ChIJEQ6g5DOHQQ0ROy8Y2bYsljc,40.4413846,-3.7454702
Café de Oriente,ChIJad62ezkoQg0RAmJpJKPZV7A,40.4398452,-3.7294501
Rodilla,ChIJrS84HJ8pQg0RW8fDC2x4RLA,40.441573,-3.72057
Bistró,ChIJNQEOLFspQg0RTOWrs4oOzxQ,40.4353436,-3.7191557
AREPA’S Coffee & Shop,ChIJw2IeIIQpQg0RMmTsdVqYZVs,40.43467569999999,-3.719510599999999
Rodilla,ChIJp0HRnjQpQg0RwUDS6EjBbs4,40.434706,-3.719422
Restaurante Gobolem,ChIJle0JXEUoQg0RS5eOtE9Yxlk,40.44031299999999,-3.716384
La Caleta,ChIJcREUWUMoQg0RBNwZ7xq_tLs,40.4378576,-3.7136342
Alcaravea,ChIJMzV8nFsoQg0RUgHPRDZnK-Y,40.4381511,-3.7151606
El Barril de Argüelles,ChIJ79dcokQoQg0RbnNLugFL100,40.4384552,-3.7144086
Asturianos,ChIJ9ZWK4VsoQg0ReXWbwummP-4,40.43914259999999,-3.7081177
Restaurante Paolo,ChIJf7GTX0UoQg0RaXxQb8zKn4g,40.44295880000001,-3.7147798
VIPS,ChIJRemIU0UoQg0RUyflzVjeLDI,40.4427528,-3.7132546
Restaurante José Luis,ChIJE3ZTAEUoQg0RAJJcbT5xK8w,40.4404877,-3.7153242
Hermanos González,ChIJzfMG50IoQg0RsaBihtejRu4,40.4350057,-3.7147031
Burger King,ChIJP64oB0QoQg0RJvugWOFGpIc,40.437985,-3.7175061
Restaurante Oliva,ChIJjy6W1kUoQg0RUqX0ZVZ4JZk,40.4408646,-3.717865900000001
La Taberna de Cea,ChIJzaFUdlsoQg0R9Rq_tFBOHsw,40.4393391,-3.7148173
Empanadas Malvón,ChIJV2fMu0MoQg0RmEbfcI024Zw,40.4361559,-3.7164758
Cherry Pecas,ChIJLUwTBkUoQg0R0a-na72-XCs,40.44108019999999,-3.715323199999999
Pecaditos San Francisco de Sales,ChIJXTJhG0UoQg0R3Kn7l9Cd7Is,40.44083149999999,-3.714860599999999
El Sitio Pizzería l Restaurante Moncloa,ChIJrc4_X0MoQg0RxHMFue5Plz8,40.4353859,-3.7175506
Mumbay Kebab,ChIJk9fPtUMoQg0Rb2g_p1Tt68o,40.4356198,-3.7167292
Ital Panini,ChIJjcMIy0MoQg0RnBj9aefGjq8,40.43539109999999,-3.7169088
PIZZERÍA MASSART - MONCLOA,ChIJKchOhkEoQg0R7_696kWGOz8,40.434839,-3.718192699999999
Taberna del Chato.,ChIJT0268YAoQg0RF_clU8mvmAE,40.4383459,-3.7139302
Burritos,ChIJJZI6s0MoQg0R00BnSHvh2AQ,40.4353869,-3.7164194
Entrepanes 24h,ChIJqwQ2s0MoQg0R1VQRrc3iJMY,40.4353432,-3.7165086
100 Montaditos,ChIJzTmLRkIoQg0Rg0iPY_aQIhc,40.43458469999999,-3.7171858
Burger King,ChIJ62WGvUEoQg0REwkJzMzPsYQ,40.4339839,-3.718928
Taberna El Papelón,ChIJBYi8I0IoQg0RUkIQ8PYdgHM,40.4341871,-3.7175753
Restaurante la Tuna,ChIJlcU57EIoQg0RwVuGDobOnFo,40.4344586,-3.7149484
Gandarío,ChIJOXBo9kIoQg0RZheLoFViFSY,40.4345684,-3.715394
